N indicates the RSA integer, Dim indicates the smooth bound of |u-vN|

The first element in the list represents the value of u, the second is the value of v,the third is the value of |u-vn |, and the fourth is the value of u-vn
[1034388722139658009952256, 1, 490637335975156186387, -490637335975156186387]
[1034868512309729688944640, 1, 10847165903477194003, -10847165903477194003]
[13456475704479673899248292, 13, 3044031296442739445933, 3044031296442739445933]
[23801940173580734079381285, 23, 285094358828741807504, -285094358828741807504]
[3104491323801757099858340, 3, 146754625142398557589, -146754625142398557589]
[5174178499718188522684416, 5, 218297659977308008799, -218297659977308008799]
[98308377441069793886896128, 95, 5161709115356896274957, -5161709115356896274957]
[1034295364351682062500000, 1, 583995123951103638643, -583995123951103638643]
[1035516385957766118656250, 1, 637026482132952517607, 637026482132952517607]
[1035383935228744833177600, 1, 504575753111667038957, 504575753111667038957]
[79685269690391040000000000, 77, 440989232713792675511, -440989232713792675511]
[1034885983160666729950143, 1, 6623685033563811500, 6623685033563811500]
[1035112772530889466658816, 1, 233413055256300520173, 233413055256300520173]
[1035474664199912477734375, 1, 595304724279311595732, 595304724279311595732]
[6209452986300458759921875, 6, 176829446659763090017, 176829446659763090017]
[1036318387778049311936000, 1, 1439028302416145797357, 1439028302416145797357]
[2070728587373866932812625, 2, 969868422600600535339, 969868422600600535339]
[17627905844672909037959025, 17, 34956733587145213602094, 34956733587145213602094]
[1034221769881215028974630, 1, 657589594418137164013, -657589594418137164013]
[7236629548651038341994760, 7, 7525967678393820975741, -7525967678393820975741]
[19656522051542946123940386, 19, 6185778494084032693831, -6185778494084032693831]
[1035055843479718961381376, 1, 176484004085795242733, 176484004085795242733]
[17593308956428759553536845, 17, 359845342995729179914, 359845342995729179914]
[1034700366544223845123350, 1, 178992931409321015293, -178992931409321015293]
[1034878943717324690030592, 1, 415758308476108051, -415758308476108051]
[19663775124091080829646625, 19, 1067294054050673012408, 1067294054050673012408]
[373715227892057538059348776, 361, 123779121353965083298653, 123779121353965083298653]
[2070105318441983668803125, 2, 346599490717336525839, 346599490717336525839]
[50709927978481626947477853, 49, 839364175601806684346, 839364175601806684346]
[7239372143200263729973908, 7, 4783373129168432996593, -4783373129168432996593]
[557921658809621650320333882, 539, 121684052255373771605305, 121684052255373771605305]
[5174486368149028618886796, 5, 89570770862788193581, 89570770862788193581]
[161441282559652545221314081, 156, 102481453771303685773, 102481453771303685773]
[7244094264946932996043750, 7, 61251382499166926751, -61251382499166926751]
[125203937640407935448220809, 121, 16464856143677654554994, -16464856143677654554994]
[1034869741877731944038400, 1, 9617597901222100243, -9617597901222100243]
[1034708098887185006592000, 1, 171260588448159546643, -171260588448159546643]
[5174215508436085004070177, 5, 181288942080826623038, -181288942080826623038]
[1034901738333878549062500, 1, 22378858245382923857, 22378858245382923857]
[7245120309402382743228750, 7, 964793072950580258249, 964793072950580258249]
[834405422212934310397580075, 806, 292658475573978489833817, 292658475573978489833817]
[125318404883498278055898112, 121, 98002386946664953122309, 98002386946664953122309]
[1034227068859040008988672, 1, 652290616593157149971, -652290616593157149971]
[5169237131830377644566528, 5, 5159665547788186126687, -5159665547788186126687]
[13453698303832430706585600, 13, 266630649199546783241, 266630649199546783241]
[1034863782364235021486750, 1, 15577111398144651893, -15577111398144651893]
[11382388434262542858190848, 11, 1284519969421969334225, -1284519969421969334225]
[5174039862030208726720592, 5, 356935347957103972623, -356935347957103972623]
[1035070013405714378054144, 1, 190653930081211915501, 190653930081211915501]
[5174320347679249169190216, 5, 76449698916661502999, -76449698916661502999]
[5173790189324099677667424, 5, 606608054066153025791, -606608054066153025791]
[1035248832336450793359375, 1, 369472860817627220732, 369472860817627220732]
[2738319585846507171630859375, 2646, 28800673981814028009997, 28800673981814028009997]
[1034765455464238117764573, 1, 113904011395048374070, -113904011395048374070]
[1035945245334223979629875, 1, 1065885858590813491232, 1065885858590813491232]
[7228780427665041522468750, 7, 15375088664390640501751, -15375088664390640501751]
[373491041703603543111184650, 361, 100407067100029864865473, -100407067100029864865473]
[8275324859042719224003543, 8, 3710016762346105105601, -3710016762346105105601]
[4136265526206001846469409, 4, 3251911696530818085163, -3251911696530818085163]
[1033822265673304868376330, 1, 1057093802328297762313, -1057093802328297762313]
[1035855775781216180284780, 1, 976416305583014146137, 976416305583014146137]
[1034277883884269322833920, 1, 601475591363843304723, -601475591363843304723]
[3108618585632556038361088, 3, 3980507205656539945159, 3980507205656539945159]
[1034963332882904449024000, 1, 83973407271282885357, 83973407271282885357]
[1032828977998913298251776, 1, 2050381476719867886867, -2050381476719867886867]
[2069676881591479928068301, 2, 81837359786404208985, -81837359786404208985]
[13450873092966376702152210, 13, 2558580216854457650149, -2558580216854457650149]
[13453415662574534917837644, 13, 16010608696241964715, -16010608696241964715]
[13452380600895062255859375, 13, 1051072288168903942984, -1051072288168903942984]
[1035255798891269177722500, 1, 376439415636011583857, 376439415636011583857]
[1040373170569664512000000, 1, 5493811094031345861357, 5493811094031345861357]
[1035021383999515738684768, 1, 142024523882572546125, 142024523882572546125]
[5176612059532368384872448, 5, 2215262154202554179233, 2215262154202554179233]
[4139100621177309696683511, 4, 416816725222967871061, -416816725222967871061]
[251266521042697076184833201, 242, 825716049593849979281595, 825716049593849979281595]
[1034876141291715023125825, 1, 3218183918143012818, -3218183918143012818]
[1034196635841195545072640, 1, 682723634437621066003, -682723634437621066003]
[23801775182904266936841024, 23, 450085035295884347765, -450085035295884347765]
[1034895041419419717863040, 1, 15681943786551724397, 15681943786551724397]
[5174360706696641521155072, 5, 36090681524309538143, -36090681524309538143]
[1035622824766702920625878, 1, 743465291069754487235, 743465291069754487235]
[3104662997624282960937500, 3, 24919197383462521571, 24919197383462521571]
[25935263659903699398795169, 25, 63279673012870245329094, 63279673012870245329094]
[2069587770846289239853125, 2, 170948104977092424161, -170948104977092424161]
[1036713538000140000000000, 1, 1834178524506833861357, 1834178524506833861357]
[4143483502366150520703125, 4, 3966064463617856148553, 3966064463617856148553]
[1035262962430154706124800, 1, 383602954521539986157, 383602954521539986157]
[16555818411419088426177735, 16, 2251340191042232040553, -2251340191042232040553]
[2069065620481727454296875, 2, 693098469538877980411, -693098469538877980411]
[1034096154247479477202048, 1, 783205228153688936595, -783205228153688936595]
[1034715232519082852331825, 1, 164126956550313806818, -164126956550313806818]
[25927022568119274479240559, 25, 55038581228445325774484, 55038581228445325774484]
[17564556499076426396142915, 17, 28392612009337428214016, -28392612009337428214016]
[1034626388819629627367346, 1, 252970656003538771297, -252970656003538771297]
[1035062319020549456551005, 1, 182959544916290412362, 182959544916290412362]
[1034981009499445324922025, 1, 101650023812158783382, 101650023812158783382]
[2072822628573934973182161, 2, 3063909622668640904875, 3063909622668640904875]
[19661513974133045010431292, 19, 1193855903985146202925, -1193855903985146202925]
[1034855982072202035200000, 1, 23377403431130938643, -23377403431130938643]
[11380927788845705643088000, 11, 2745165386259184437073, -2745165386259184437073]
[7244522295650602498805373, 7, 366779321170335834872, 366779321170335834872]
[19616279555864099655886185, 19, 46428274172930500748032, -46428274172930500748032]
[1032501824116544482421875, 1, 2377535359088683716768, -2377535359088683716768]
[7244230510711669921875000, 7, 74994382237758904499, 74994382237758904499]
[1034422070678853816960000, 1, 457288796779349178643, -457288796779349178643]
[1031628659709645170933760, 1, 3250699765987995204883, -3250699765987995204883]
[1035239794903029760000000, 1, 360435427396593861357, 360435427396593861357]
[1035171666331480405728000, 1, 292306855847239589357, 292306855847239589357]
[1034815782937368871296000, 1, 63576538264294842643, -63576538264294842643]
[1034205803900581386387456, 1, 673555575051779751187, -673555575051779751187]
[2069543635716396612215625, 2, 215083234869720061661, -215083234869720061661]
[1035190613026331434102710, 1, 311253550698267964067, 311253550698267964067]
[1035698613635839992126750, 1, 819254160206825988107, 819254160206825988107]
[1034229062756329849657325, 1, 650296719303316481318, -650296719303316481318]
[13461566273630354003906250, 13, 8134600447122844103891, 8134600447122844103891]
[17593368057454479082031250, 17, 418946368715257674319, 418946368715257674319]
[129832966907426307415357467, 125, 473046972972161648027092, 473046972972161648027092]
[1033658753116594919564250, 1, 1220606359038246574393, -1220606359038246574393]
[1033624689765681351452400, 1, 1254669709951814686243, -1254669709951814686243]
[1035917415136385335625148, 1, 1038055660752169486505, 1038055660752169486505]
[1034423279412226249218750, 1, 456080063406916919893, -456080063406916919893]
[11383981366428900878906250, 11, 308412196936051381177, 308412196936051381177]
[7245542318312138671875000, 7, 1386801982706508904499, 1386801982706508904499]
[183265680081773375270785601, 177, 92033454586304864245790, 92033454586304864245790]
[11384733326232616717828041, 11, 1060372000651890302968, 1060372000651890302968]
[1036190639379562452309888, 1, 1311279903929286171245, 1311279903929286171245]
[1035939785813831144902656, 1, 1060426338197978764013, 1060426338197978764013]
[1035271831253986142578125, 1, 392471778352976439482, 392471778352976439482]
[13453548875662945755224275, 13, 117202479714595421916, 117202479714595421916]
[227662299521698807923041521, 220, 11159562940488627459939, -11159562940488627459939]
[2063959537719568587181785, 2, 5799181231697745095501, -5799181231697745095501]
[1034750428056940269039274, 1, 128931418692897099369, -128931418692897099369]
[1035585540591817832031250, 1, 706181116184665892607, 706181116184665892607]
[1033679159142086560481280, 1, 1200200333546605657363, -1200200333546605657363]
[129337940464708291250716782, 125, 21979469745854516613593, -21979469745854516613593]
[17584562199082102789893120, 17, 8386912003661034463811, -8386912003661034463811]
[1036061905478651698029250, 1, 1182546003018531890607, 1182546003018531890607]
[17616487545294954398344080, 17, 23538434209190573987149, 23538434209190573987149]
[13455009838926673106047266, 13, 1578165743441946244907, 1578165743441946244907]
[13451879832885653336515239, 13, 1551840297577823287120, -1551840297577823287120]
[79934598457315711521013095, 77, 248887777691957728337584, 248887777691957728337584]
[7245235364221428280441020, 7, 1079847891996117470519, 1079847891996117470519]
[1034910363812392775966720, 1, 31004336759609828077, 31004336759609828077]
[255576684223301343966679385, 247, 38517567180048069565436, -38517567180048069565436]
[11383473976843381053322500, 11, 198977388583774202573, -198977388583774202573]
[193585629692305321105037130, 187, 63189470361919037110889, 63189470361919037110889]
[1034602941790352922978375, 1, 276417685280243160268, -276417685280243160268]
[3102200597608448336000000, 3, 2437480818451162415929, -2437480818451162415929]
[1035452582561168434790400, 1, 573223085535268651757, 573223085535268651757]
[1034811918293638132375000, 1, 67441181995033763643, -67441181995033763643]
[1034720319288601083007870, 1, 159040187032083130773, -159040187032083130773]
[13443593524957386329024640, 13, 9838148225844830777719, -9838148225844830777719]
[23824191953440268554687500, 23, 21966685500705733498711, 21966685500705733498711]
[1036618155118621606781250, 1, 1738795642988440642607, 1738795642988440642607]
[101407423841795211892025625, 98, 10753386816838389561389, -10753386816838389561389]
[1032512225040375819031222, 1, 2367134435257347107421, -2367134435257347107421]
[30006272416938467801413262, 29, 5229007854894016607385, -5229007854894016607385]
[17593673300625038626953125, 17, 724189539274802596194, 724189539274802596194]
[2069710872155302374203205, 2, 47846795963958074081, -47846795963958074081]
[1033833941272644769546497, 1, 1045418202988396592146, -1045418202988396592146]
[1034736369401861938375200, 1, 142990073771227763443, -142990073771227763443]
[19662578372885298213570480, 19, 129457151731943063737, -129457151731943063737]
[1034926340422772306387088, 1, 46980947139140248445, 46980947139140248445]
[19616258372432297411887625, 19, 46449457604732744746592, -46449457604732744746592]
[2128441640647800900757860486, 2057, 305201793576521989328165, -305201793576521989328165]
[70369392677920200439453125, 68, 2403766422854857974599, -2403766422854857974599]
[7240294052627126064837120, 7, 3861463702306098133381, -3861463702306098133381]
[1034934958453927210340760, 1, 55598978294044202117, 55598978294044202117]
[5175888381589702465603728, 5, 1491584211536634910513, 1491584211536634910513]
[1035152022605996642418720, 1, 272663130363476280077, 272663130363476280077]
[1032187711414742466565625, 1, 2691648060890699573018, -2691648060890699573018]
[7238152340136903098576520, 7, 6003176192529064393981, -6003176192529064393981]
[32079685457928729034974375, 31, 1574685815899115323558, -1574685815899115323558]
[1033476835054878720000000, 1, 1402524420754446138643, -1402524420754446138643]
[1034909794438770650400000, 1, 30434963137484261357, 30434963137484261357]
[14500011354471596042242725, 14, 11700321812731716301723, 11700321812731716301723]
[1034831837262035312500000, 1, 47522213597853638643, -47522213597853638643]
[71413734809428164608000000, 69, 7059005609476144433633, 7059005609476144433633]
[3106265057513439863350400, 3, 1626979086540364934471, 1626979086540364934471]
[1034539676374746283625520, 1, 339683100886882513123, -339683100886882513123]
[158351349756527191534824827, 153, 14807756755317115612448, 14807756755317115612448]
[1034855092922998008465375, 1, 24266552635157673268, -24266552635157673268]
[13482323911777071995319375, 13, 28892238593840835517016, 28892238593840835517016]
[2880037148173139048115721050, 2783, 32109247548053248122419, -32109247548053248122419]
[19655403041817110449218750, 19, 7304788219919707415467, -7304788219919707415467]
[1034018609290632423046875, 1, 860750185000743091768, -860750185000743091768]
[17591010179712733670156250, 17, 1938931373030154200681, -1938931373030154200681]
[4135229637013779598063539, 4, 4287800888753066491033, -4287800888753066491033]
[13454493385910284632849309, 13, 1061712727053473046950, 1061712727053473046950]
[23824714758822894287109375, 23, 22489490883331465920586, 22489490883331465920586]
[52773390390668737601061250, 51, 5456942588553872009543, -5456942588553872009543]
[1034878466982407071171875, 1, 892493226094966768, -892493226094966768]
[1039287621932125581312000, 1, 4408262456492415173357, 4408262456492415173357]
[2069631745971072943359375, 2, 126972980193388917911, -126972980193388917911]
[32070536863326191679723183, 31, 10723280418436470574750, -10723280418436470574750]
[14488735776117654541015625, 14, 424743458790215074623, 424743458790215074623]
[9322549379153989409937077, 9, 8635143873290914689290, 8635143873290914689290]
[90061780818806679378391511, 87, 27276544426593924329570, 27276544426593924329570]
[1034841718559666906071040, 1, 37640915966260067603, -37640915966260067603]
[1035956359475683504867008, 1, 1077000000050338728365, 1077000000050338728365]
[1035398561635818380722176, 1, 519202160185214583533, 519202160185214583533]
[5173488369292755623215104, 5, 908428085410207478111, -908428085410207478111]
[1035959433051308055225000, 1, 1080073575674889086357, 1080073575674889086357]
[7229895333306712517867130, 7, 14260183022719645103371, -14260183022719645103371]
[373603674936230104652055315, 361, 12226165526531676005192, 12226165526531676005192]
[1033704453703638907265625, 1, 1174905771994258873018, -1174905771994258873018]
[1034214554680594014004200, 1, 664804795039152134443, -664804795039152134443]
[20700702362756452985329689, 20, 3115173243789662556829, 3115173243789662556829]
[8290838524394374281971495, 8, 11803648589308952862351, 11803648589308952862351]
[11385804014423123179332088, 11, 2131060191158351807015, 2131060191158351807015]
[22415519489664722157602455051, 21660, 32563422507779039447671, 32563422507779039447671]
[2069266511621212508163559, 2, 492207330053824113727, -492207330053824113727]
[13452755921883219170807424, 13, 675751300011988994935, -675751300011988994935]
[1036093982595773909370453, 1, 1214623120140743231810, 1214623120140743231810]
[1033726186327055024208384, 1, 1153173148578141930259, -1153173148578141930259]
[28989472321851730224609375, 28, 12850256534001572727371, 12850256534001572727371]
[3105521031529540779296875, 3, 882953102641280880946, 882953102641280880946]
[11384309662994576015457996, 11, 636708762611187932923, 636708762611187932923]
[50728748257346234130859375, 49, 19659643040208990065868, 19659643040208990065868]
[8282883125599529299436727, 8, 3848249794463970327583, 3848249794463970327583]
[1034737727746160395077120, 1, 141631729472771061523, -141631729472771061523]
[1034849035013395096535040, 1, 30324462238069603603, -30324462238069603603]
[4139981127124045642919865, 4, 463689221512978365293, 463689221512978365293]
[25240405437873067623544899767, 24389, 732739621850334589535640, 732739621850334589535640]
[1034846941537391607713088, 1, 32417938241558425555, -32417938241558425555]
[23803865758372743129374475, 23, 1640490433180308185686, 1640490433180308185686]
[13453452428030201420050250, 13, 20754846970260247891, 20754846970260247891]
[5174557812561969751791872, 5, 161015183803921098657, 161015183803921098657]
[1036002890522583158754865, 1, 1123531046949992616222, 1123531046949992616222]
[13448063099304513280871424, 13, 5368573878717878930935, -5368573878717878930935]
[1036215142390484306250000, 1, 1335782914851140111357, 1335782914851140111357]
[13453613353861120000000000, 13, 181680677888840197641, 181680677888840197641]
[1034828918205648796876800, 1, 50441269984369261843, -50441269984369261843]
[1033166392332066520399872, 1, 1712967143566645738771, -1712967143566645738771]
[1034637750050782445568000, 1, 241609424850720570643, -241609424850720570643]
[373384416036334186249976210, 361, 207032734369386726073913, -207032734369386726073913]
[5177161907775750294562622, 5, 2765110397584463869407, 2765110397584463869407]
[1035498487087063972293750, 1, 619127611430806155107, 619127611430806155107]
[56908531578279206565161058, 55, 9833192880617572464307, -9833192880617572464307]
[1035548850130183158038016, 1, 669490654549991899373, 669490654549991899373]
[299109128049960949618993095, 289, 28993161502964604925268, 28993161502964604925268]
[2079645980784197998046875, 2, 9887261832931665769589, 9887261832931665769589]
[23834513707331964355468750, 23, 32288439392401534279961, 32288439392401534279961]
[1034459681296790072377053, 1, 419678178843093761590, -419678178843093761590]
[9591293815612986206295633431, 9251, 17624861103903786347047038, 17624861103903786347047038]
[1035030985636678149113280, 1, 151626161044982974637, 151626161044982974637]
[17564499830533884505615030, 17, 28449280551879318741901, -28449280551879318741901]
[216057397882754258477604412, 209, 232388247653073245371975, -232388247653073245371975]
[1033089165891154369322325, 1, 1790193584478796816318, -1790193584478796816318]
[26906334373496635275920625, 26, 528972869827043684093, -528972869827043684093]
[1034893390840962670433143, 1, 14031365329504294500, 14031365329504294500]
[17601265673832156640337475, 17, 8316562746392815980544, 8316562746392815980544]
[309462588293793270313062393, 299, 33659810578953637608136, 33659810578953637608136]
[1034401356550717786436715, 1, 478002924915379701928, -478002924915379701928]
[30023119122851328370629964, 29, 11617698057966552609317, 11617698057966552609317]
[3097116604506294839024413, 3, 7521473920604659391516, -7521473920604659391516]
[5173869108139146038857662, 5, 527689239019791835553, -527689239019791835553]
[2069885793162809405857645, 2, 127074211543073580359, 127074211543073580359]
[5173720233985754485751808, 5, 676563392411344941407, -676563392411344941407]
[1034958485776393262159075, 1, 79126300760096020432, 79126300760096020432]
[1059703271530436316769649235, 1024, 13192572612045356321197, -13192572612045356321197]
[16558629961126619880522657, 16, 560209516489222304369, 560209516489222304369]
[491445812982023996440378021, 475, 121882768901757475477404, -121882768901757475477404]
[1036140113007272251978636, 1, 1260753531639085839993, 1260753531639085839993]
[137682948229254206739739210, 133, 43993418994995643299691, 43993418994995643299691]
[1034985737221716276412416, 1, 106377746083110273773, 106377746083110273773]
[7242619931079589269500625, 7, 1535585249842893469876, -1535585249842893469876]
[40358063777490272307200000, 39, 2231242059421172207077, -2231242059421172207077]
[25861690428615536155478356, 25, 10293558275292997987719, -10293558275292997987719]
[1035367331485324266776256, 1, 487972009691100637613, 487972009691100637613]
[1035054205659845646213120, 1, 174846184212480074477, 174846184212480074477]
[3107074331373619431968000, 3, 2436252946719933552071, 2436252946719933552071]
[1035531693786325553532000, 1, 652334310692387393357, 652334310692387393357]
[1034935003585715078246400, 1, 55644110081912107757, 55644110081912107757]
[5112585862171115886871400691, 4940, 281826361488046146504271, 281826361488046146504271]
[19636490617275528369140625, 19, 26217212761501787493592, -26217212761501787493592]
[23803443380360144703515625, 23, 1218112420581882326836, 1218112420581882326836]
[1034829207672623085937500, 1, 50151803010080201143, -50151803010080201143]
[11383502762757098592000000, 11, 170191474866235525073, -170191474866235525073]
[605366755228305740048349859, 585, 37670064939662142756296, -37670064939662142756296]
[3104854703740821682217861, 3, 216625313922183801932, 216625313922183801932]
[23802019610148419969531475, 23, 205657791142851657314, -205657791142851657314]
[174975445777932451650427275, 169, 80834026550446572996608, 80834026550446572996608]
[58989787232750499125000000, 57, 1663742639408655097349, 1663742639408655097349]
[1034869544373779296875000, 1, 9815101853869263643, -9815101853869263643]
[2067104002914949704913935, 2, 2654716036316627363351, -2654716036316627363351]
[1034742153028023222105960, 1, 137206447609944032683, -137206447609944032683]
[1034824914705320488960000, 1, 54444770312677178643, -54444770312677178643]
[34169933346956990537500000, 33, 18914484261096054924781, 18914484261096054924781]
[5180472223431706644686936, 5, 6075426053540813993721, 6075426053540813993721]
[1868022215450042784424888596, 1805, 64971596524919544637981, 64971596524919544637981]
[8277531908244643985925215, 8, 1502967560421343183929, -1502967560421343183929]
[1035160811067118298062500, 1, 281451591485131923857, 281451591485131923857]
[1037145122457367437882368, 1, 2265762981734271743725, 2265762981734271743725]
[17595083547861532843886301, 17, 2134436775769019529370, 2134436775769019529370]
[7244427861783741975559125, 7, 272345454309812588624, 272345454309812588624]
[23826778108047494968981670, 23, 24552840107932147792881, 24552840107932147792881]
[1034671335000236413079418, 1, 208024475396753059225, -208024475396753059225]
[1034793517238440258984542, 1, 85842237192907154101, -85842237192907154101]
[129375199482595932199723389, 125, 15279548141786432393014, 15279548141786432393014]
[25887664658933341301544507, 25, 15680672042512148078432, 15680672042512148078432]
[299176956398967697435246875, 289, 96821510509712421179048, 96821510509712421179048]
[13459999986165477553593750, 13, 6568312982246393791391, 6568312982246393791391]
[1665822367793275946019763052275, 1609699, 21902275291285880444446182, -21902275291285880444446182]
[1034935892656245857379375, 1, 56533180612691240732, 56533180612691240732]
[9321082986506671949004800, 9, 7168751225973453757013, 7168751225973453757013]
[1034316691922363644354560, 1, 562667553269521784083, -562667553269521784083]
[3111204966211275419200000, 3, 6566887784375920784071, 6566887784375920784071]
[11384922383739727728185000, 11, 1249429507762900659927, 1249429507762900659927]
[1034392636710521552793875, 1, 486722765111613344768, -486722765111613344768]
[580382639833243500426385030, 561, 184680832586705777393693, -184680832586705777393693]
[16560513287484413890979875, 16, 2443535874283232761587, 2443535874283232761587]
[1034343296885551248820224, 1, 536062590081917318419, -536062590081917318419]
[354958646806759438357299200, 343, 4973493382737628255349, -4973493382737628255349]
[517438227784708879843238077, 500, 1451953107703226083423, -1451953107703226083423]
[5175177977646314702941184, 5, 781180268148872247969, 781180268148872247969]
[13452306196366499044072050, 13, 1125476816732115730309, -1125476816732115730309]
[3118361828002319335937500, 3, 13723749575419837521571, 13723749575419837521571]
[4140145028521300237359375, 4, 627590618767572804803, 627590618767572804803]
[1034916685494682987446021, 1, 37326019049821307378, 37326019049821307378]
[354026378072919393276466031, 342, 97637132252850457050125, 97637132252850457050125]
[1034970817283846529850368, 1, 91457808213363711725, 91457808213363711725]
[113839045240835081342187909, 110, 2315698515433066937179, 2315698515433066937179]
[1033608832863128976642048, 1, 1270526612504189496595, -1270526612504189496595]
[1035352519321748571127296, 1, 473159846115404988653, 473159846115404988653]
[11383057863067684102842624, 11, 615091164280724682449, -615091164280724682449]
[3104136166345844496401920, 3, 501912081055002014009, -501912081055002014009]
[13443411215377857008914795, 13, 10020457805374150887564, -10020457805374150887564]
[1035258230629657791076320, 1, 378871154024624937677, 378871154024624937677]
[412461650269985198974609375, 399, 455214160792434314709182, -455214160792434314709182]
[354961316166717769668877575, 343, 2304133424406316676974, -2304133424406316676974]
[11383796351072613716132625, 11, 123396840648888607552, 123396840648888607552]
[3451400212062233188641033423, 3335, 77548210996579568659018, 77548210996579568659018]
[1039463516841609600000000, 1, 4584157365976433861357, 4584157365976433861357]
[1034846789677878299614800, 1, 32569797754866523843, -32569797754866523843]
[30005443169511218694969255, 29, 6058255282143123051392, -6058255282143123051392]
[91089548210895996655071009, 88, 20164577040278034870425, 20164577040278034870425]
[2975939856400578969172599713, 2875, 661697908133616524001088, 661697908133616524001088]
[18685048034869769287109375, 18, 57219564308372296613801, 57219564308372296613801]
[1034043875863911129817600, 1, 835483611722036321043, -835483611722036321043]
[9313708942047205154201600, 9, 205293233493341046187, -205293233493341046187]
[28980847696669545923062245, 28, 4225631351817271180241, 4225631351817271180241]
[87968338083501240411383337, 85, 3592528072421289598682, 3592528072421289598682]
[23807015730287588873588085, 23, 4790462348026052399296, 4790462348026052399296]
[1034837737328732202554920, 1, 41622146900963583723, -41622146900963583723]
[26922046156966815256758125, 26, 15182810600352937153407, 15182810600352937153407]
[17611994255426848125960111, 17, 19045144341084301603180, 19045144341084301603180]
[78650827586284776730989939, 76, 3733863343895546929, -3733863343895546929]
[2071737031911894735673285, 2, 1978312960628403395999, 1978312960628403395999]
[23803813087109858247001050, 23, 1587819170295425812261, 1587819170295425812261]
[1034413134957141513479325, 1, 466224518491652659318, -466224518491652659318]
[1035210873750442886026530, 1, 331514274809719887887, 331514274809719887887]
[30009238261143107137907450, 29, 2263163650254680113197, -2263163650254680113197]
[127977166615684958472606339205, 123627, 38136041790857042384321044, 38136041790857042384321044]
[2068477532623996464554991, 2, 1281186327269867722295, -1281186327269867722295]
[299008418921428978883706585, 289, 71715967029006130361242, -71715967029006130361242]
[1035727147737353989847160, 1, 847788261720823708517, 847788261720823708517]
[754427713188318622605903520, 729, 660130582044490832773, 660130582044490832773]
[8280568465124423600694375, 8, 1533589319358271585231, 1533589319358271585231]
[30017710799591878965898296, 29, 6209374798517147877649, 6209374798517147877649]
[5174824076862686026320078, 5, 427279484520195626863, 427279484520195626863]
[5174368227259215459345871, 5, 28570118950371347344, -28570118950371347344]
[78639631208297372430465123, 76, 11200111850748196071745, -11200111850748196071745]
[1034088154629654865763750, 1, 791204845978300374893, -791204845978300374893]
[1034793373120527201493455, 1, 85986355105964645188, -85986355105964645188]
[13453045501104711447377670, 13, 386172078519712424689, -386172078519712424689]
[20695116991909891610090781, 20, 2470197602771712682079, -2470197602771712682079]
[1035197634952184471040000, 1, 318275476551304901357, 318275476551304901357]
[1034902479426446903688000, 1, 23119950813737549357, 23119950813737549357]
[2069790219475298545964661, 2, 31500524032213687375, 31500524032213687375]
[754477180498326324981066125, 729, 50127440589746865995378, 50127440589746865995378]
[5174587166921274685925888, 5, 190369543108855232673, 190369543108855232673]
[2069538892448577346671875, 2, 219826502688985605411, -219826502688985605411]
[1036210979539893550246875, 1, 1331620064260384108232, 1331620064260384108232]
[1035044590646433036402810, 1, 165231170799870264167, 165231170799870264167]
[34151852657498044434765625, 33, 833794802149952190406, 833794802149952190406]
[1034978847655572455437165, 1, 99488179939289298522, 99488179939289298522]
[1034958319118126180022784, 1, 78959642493013884141, 78959642493013884141]
[1034984023118149890053632, 1, 104663642516723914989, 104663642516723914989]
[5170962592693391533223184, 5, 3434204684774297470031, -3434204684774297470031]
[284589860015558335718313678, 275, 1963840240784969813147, -1963840240784969813147]
[1034031548532572052388640, 1, 847810943061113750003, -847810943061113750003]
[1035931837422072303598496, 1, 1052477946439137459853, 1052477946439137459853]
[1034878558067414648532945, 1, 801408218517605698, -801408218517605698]
[1037487536025765930432250, 1, 2608176550132764293607, 2608176550132764293607]
[50704697479541661816406250, 49, 4391134764363324387257, -4391134764363324387257]
[1040823476337429554964480, 1, 5944116861796388825837, 5944116861796388825837]
[5182186414597348715504231, 5, 7789617219182884811016, 7789617219182884811016]
[1034709075893486596078125, 1, 170283582146570060518, -170283582146570060518]
[1034853614056727311301532, 1, 25745418905854837111, -25745418905854837111]
[2542617752334290483787968000, 2457, 80833897340205414677851, -80833897340205414677851]
[5162812679009230274706768, 5, 11584118368935555986447, -11584118368935555986447]
[1035076387917535069527720, 1, 197028441901903389077, 197028441901903389077]
[3104920280179046875000000, 3, 282201752147376584071, 282201752147376584071]
[1033039308688697672194560, 1, 1840050786935493944083, -1840050786935493944083]
[33112357324863080085861897, 32, 3782178357181230574679, -3782178357181230574679]
[3104189042727444467941376, 3, 449035699455030474553, -449035699455030474553]
[681422242874832500699618981111, 658464, 8559682930816408696443241, -8559682930816408696443241]
[17583304690346265459784000, 17, 9644420739498364572931, -9644420739498364572931]
[1034732185478576702873600, 1, 147173997056463265043, -147173997056463265043]
[1037765941462504100000000, 1, 2886581986870933861357, 2886581986870933861357]
[1035276005914821665280000, 1, 396646439188499141357, 396646439188499141357]
[238117885042825888586554887, 230, 95632363430260374666997, 95632363430260374666997]
[1034530860685460973955120, 1, 348498790172192183523, -348498790172192183523]
[67310536065003325786374144, 65, 43377699087169987362349, 43377699087169987362349]
[66253454051027703217947189, 64, 21175044587180585074037, 21175044587180585074037]
[1035237505746895769265948, 1, 358146271262603127305, 358146271262603127305]
