N indicates the RSA integer, Dim indicates the smooth bound of |u-vN|

The first element in the list represents the value of u, the second is the value of v,the third is the value of |u-vn |, and the fourth is the value of u-vn
[314827883924431924618, 7, 99160814914985619, 99160814914985619]
[3012737899396864022748, 67, 334406777201892329, 334406777201892329]
[44959579890566599544, 1, 1666267935820313, -1666267935820313]
[1286301235514635652956215, 28609, 4944166039923267302, 4944166039923267302]
[83124059419033565309443, 1849, 9284728037409006150, -9284728037409006150]
[5331602618607883417303119, 118579, 143010378824973079916, 143010378824973079916]
[184655255520481386629341, 4107, 582452488051723358, -582452488051723358]
[167220706933039614700747, 3721, 80090022747889587150, -80090022747889587150]
[61553090917035353771320, 1369, 1144926045540987087, 1144926045540987087]
[2742649908063401994570, 61, 13892394754383293, 13892394754383293]
[274613727479509920444319, 6105, 125319681852647217334, 125319681852647217334]
[494577068841135407475, 11, 3361097608789048, 3361097608789048]
[87359519320834905420790, 1943, 181965135296361361, -181965135296361361]
[2652705613918180554261, 59, 7909433462217302, -7909433462217302]
[764407594157961287123, 17, 66409463420149554, 66409463420149554]
[44955965704311822776, 1, 5280454190597081, -5280454190597081]
[1797506590826613829981, 40, 943255513482964299, -943255513482964299]
[2337652418416847919695, 52, 332381825277912869, -332381825277912869]
[198633324787265785247831, 4418, 5460740997905680395, -5460740997905680395]
[166941686053235562814345, 3713, 579066716077885304, 579066716077885304]
[57106694530535225350775, 1271, 39049336921350287472, -39049336921350287472]
[44958767590074001937, 1, 2478568428417920, -2478568428417920]
[314737317852433404786, 7, 8594742916465787, 8594742916465787]
[1124112001982543092519, 25, 80848019982596094, 80848019982596094]
[44959715485252227660, 1, 1530673250192197, -1530673250192197]
[1843475751093072818106, 41, 64658594473603969, 64658594473603969]
[944220525502652080925, 21, 34356174101263928, 34356174101263928]
[98777904539071756640895, 2197, 1953271158059784934, -1953271158059784934]
[449600427421353845637, 10, 12034163670352933, -12034163670352933]
[269771659847617852925, 6, 4182896603333783, 4182896603333783]
[3461946291640547815515, 77, 69662564138513474, -69662564138513474]
[3821699383114864578327, 85, 6540357841109518, -6540357841109518]
[21354055080908607645071, 475, 2536844380041787004, -2536844380041787004]
[631827927191752087565164, 14053, 12465073682418685257, -12465073682418685257]
[854238790235883980460, 19, 24886775661996823, -24886775661996823]
[6384469451065840318353, 142, 27503441503301341, -27503441503301341]
[1663567358876314979568, 37, 1251011725444859, 1251011725444859]
[19298987021781728640344735, 429229, 316294413893467544482, 316294413893467544482]
[34483044757081905383021, 767, 2231046489450647298, -2231046489450647298]
[415670355116311024752113, 9245, 3634380956153174148, 3634380956153174148]
[175250543304892536443569321, 3896083, 77796487935952979849190, 77796487935952979849190]
[3105450083215191623650085, 69069, 21772293587986546952, 21772293587986546952]
[6024796534896587388633, 134, 10450342736872205, -10450342736872205]
[494686798291394868579, 11, 113090547868250152, 113090547868250152]
[3686919835947801487983, 82, 97650950603059709, 97650950603059709]
[27651381441999731093488, 615, 215054520742881433, 215054520742881433]
[736644880890773881889985, 16384, 176170129765047103, -176170129765047103]
[11913996542566046362841, 265, 733689437094899264, -733689437094899264]
[12368801807119050523317, 275, 4459113530885062642, 4459113530885062642]
[44963265240953981416, 1, 2019082451561559, 2019082451561559]
[314727784745694631844, 7, 938363822307155, -938363822307155]
[37811274221979667796100, 841, 1133797320867303637, -1133797320867303637]
[44960139475805328635, 1, 1106682697091222, -1106682697091222]
[5532505776347321296811, 123, 2272498851523654400, 2272498851523654400]
[89910683885180941295, 2, 11808431823898419, -11808431823898419]
[89920394375726400045, 2, 2097941278439669, -2097941278439669]
[773425042139615713155581, 17202, 1685721057086775467, 1685721057086775467]
[22166002231824923286535, 493, 107875683230297034, 107875683230297034]
[21624004561939266566503, 481, 2354840300397384714, -2354840300397384714]
[4799311582333249035116827, 106743, 13283636225232321076, 13283636225232321076]
[151237864617651279717275, 3363, 33193786607641738184, 33193786607641738184]
[529054009026488613705869, 11767, 4974520609360751450, -4974520609360751450]
[269759507686307404997, 6, 7969264707114145, -7969264707114145]
[44967636157242321297, 1, 6389998739901440, 6389998739901440]
[2203708460954856650163, 49, 607399188238077170, 607399188238077170]
[44960968503635824062, 1, 277654866595795, -277654866595795]
[44961837173558799291, 1, 591015056379434, 591015056379434]
[89927042214347444009, 2, 4549897342604295, 4549897342604295]
[584512155713397689724, 13, 15955652866231583, 15955652866231583]
[38261968075268834232908, 851, 52405616725065399, -52405616725065399]
[89858284092682675983, 2, 64208224322163731, -64208224322163731]
[44964154890224491230, 1, 2908731722071373, 2908731722071373]
[1593541139159457008112987, 35443, 20308436344258878664, -20308436344258878664]
[6069769745934285287198, 135, 1514536458606503, 1514536458606503]
[44961418050797674503, 1, 171892295254646, 171892295254646]
[354738075942567109694011617, 7890481, 27782607419222641669600, -27782607419222641669600]
[44941497335780349456, 1, 19748822722070401, -19748822722070401]
[2652585039763653082842, 59, 128483587989688721, -128483587989688721]
[89923043288824687305, 2, 550971819847591, 550971819847591]
[71893430159069815481024, 1599, 397551624446129681, 397551624446129681]
[9217015721966864963268, 205, 39740526131107417, -39740526131107417]
[2113507721990171516625, 47, 329152540557783346, 329152540557783346]
[2023251393798701349247, 45, 4683333907544318, -4683333907544318]
[2113097732003700716175, 47, 80837445913017104, -80837445913017104]
[255701677471683226389999, 5687, 7070568279964663240, 7070568279964663240]
[3915244625515787235769980, 87079, 64271279555017042277, 64271279555017042277]
[75704912098944840780585673, 1683715, 2987523181938931056918, 2987523181938931056918]
[2742599454822556893927, 61, 36560846090717350, -36560846090717350]
[21723337947674342089189045, 483153, 176982455422428019924, 176982455422428019924]
[11110812246498876589865, 247, 5384445348778885186, 5384445348778885186]
[764230358929356060929, 17, 110825765185076640, -110825765185076640]
[224806447327931324641, 5, 216535419225356, 216535419225356]
[1124033584359796699501, 25, 2430397236203076, 2430397236203076]
[44957184528372498382, 1, 4061630129921475, -4061630129921475]
[764495519165347391279, 17, 154334470806253710, 154334470806253710]
[44963643902608469071, 1, 2397744106049214, 2397744106049214]
[44978997562188849439, 1, 17751403686429582, 17751403686429582]
[44961707368680624235, 1, 461210178204378, 461210178204378]
[1933384022252847233251, 43, 50437437243179400, 50437437243179400]
[853796598840630781135, 19, 467078170915196148, -467078170915196148]
[134842941948155508001, 3, 40796527351751570, -40796527351751570]
[15330048151330702294778, 341, 1736788718622876459, -1736788718622876459]
[361511495054942396590608, 8041, 21885305575561479529, -21885305575561479529]
[23505096155609097511344863, 522784, 76043882568448822975, 76043882568448822975]
[37950667184026397705078125, 842859, 54676208117206606826962, 54676208117206606826962]
[1393207716390380859375, 31, 590914523194156192, -590914523194156192]
[1258850717742946640625, 28, 64174695121115371, -64174695121115371]
[44961229770242076135, 1, 16388260343722, -16388260343722]
[113610312081531345460302, 2527, 6756961004269518337, -6756961004269518337]
[44960768307341347230, 1, 477851161072627, -477851161072627]
[2742652319661253125000, 61, 16303992605513723, 16303992605513723]
[3012405307731598930470, 67, 1815111936800051, 1815111936800051]
[44961132856542803732, 1, 113301959616125, -113301959616125]
[44986980472186181397, 1, 25734313683761540, 25734313683761540]
[29809092078860443238645, 663, 214124226661126546, -214124226661126546]
[674412618069464979892, 15, 6074308071317963, -6074308071317963]
[44927391118822653705, 1, 33855039679766152, -33855039679766152]
[134890584459636700717, 3, 6845984129441146, 6845984129441146]
[44466081937918059976095, 989, 590512840833262478, -590512840833262478]
[65193614895032711078937, 1450, 192034795797713713, -192034795797713713]
[4493233745496160502357949, 99937, 58311846095830891060, -58311846095830891060]
[764339837668068986038, 17, 1347026472151531, -1347026472151531]
[494698469746970692815, 11, 124762003444074388, 124762003444074388]
[44961136796838089503, 1, 109361664330354, -109361664330354]
[4270666930828559898538, 95, 651454229169987877, -651454229169987877]
[44961900792629121201, 1, 654634126701344, 654634126701344]
[1096538614886995369604375, 24389, 21217672720148287998, -21217672720148287998]
[5530259904920249897825, 123, 26627424452255414, 26627424452255414]
[1753496523661681927366, 39, 7923480087552943, 7923480087552943]
[224813963245796522657, 5, 7732453284423372, 7732453284423372]
[2075533873951467102246425, 46163, 12132463480105612266, -12132463480105612266]
[1663167398600478331029, 37, 398709264111203680, -398709264111203680]
[34901504994741348169543337, 776254, 157819219210745867659, 157819219210745867659]
[134883363006190988840, 3, 375469316270731, -375469316270731]
[21629689993055283800749, 481, 3330590815619849532, 3330590815619849532]
[33903439514379756564593, 754, 2659910868931992415, 2659910868931992415]
[99318391953901326041227, 2209, 1000810230519422886, -1000810230519422886]
[1094948455964487040434832, 24353, 7228266477609657311, 7228266477609657311]
[50629480266188694619546709, 1126069, 14765730033193594576, 14765730033193594576]
[130882508381842387326695, 2911, 320814441843122968, 320814441843122968]
[2383049193466124888771, 53, 103147065496636350, 103147065496636350]
[1034115525250578177022, 23, 6863605022520311, 6863605022520311]
[224772057438209853091, 5, 34173354302246194, -34173354302246194]
[1303865597422605599745, 29, 10541173964576108, -10541173964576108]
[135842669377351890979653089, 3021266, 2785041037918947974127, 2785041037918947974127]
[24098461850794160895233, 536, 766090163136148119, -766090163136148119]
[3232061470455847699623522, 71891, 247477125049766316065, -247477125049766316065]
[1304107168294387502375, 29, 231029697817326522, 231029697817326522]
[8407723672435862356075, 187, 29359204090157184, -29359204090157184]
[44964817392250443758, 1, 3571233748023901, 3571233748023901]
[44962567251160164109, 1, 1321092657744252, 1321092657744252]
[4104381564662520165597463, 91287, 4286591309764111504, 4286591309764111504]
[134968085155762454975, 3, 84346680255195404, 84346680255195404]
[355340032487151251757051677, 7904475, 55013741577163442108398, -55013741577163442108398]
[17760127796282947172009, 395, 435563674491328494, 435563674491328494]
[3703474815786699194794449, 82369, 61930957013373593216, 61930957013373593216]
[494533544050426317683, 11, 40163693100300744, -40163693100300744]
[1932452915901512073691, 43, 880668914091980160, -880668914091980160]
[11095963296457926045950791, 246790, 22642998886150558239, -22642998886150558239]
[2113174647618081043542, 47, 3921831532689737, -3921831532689737]
[1479891316991236907361911827, 32912245, 115767917296431935462862, 115767917296431935462862]
[14523485414395579182275, 323, 1002905199297568464, 1002905199297568464]
[2607781273511961903125, 58, 28996318821551419, 28996318821551419]
[1258875296240048830967, 28, 39596198018925029, -39596198018925029]
[3282171227496487629186, 73, 257925810979625, 257925810979625]
[44961071210952612807, 1, 174947549807050, -174947549807050]
[44984441328794900875, 1, 23195170292481018, 23195170292481018]
[1034117234673359037500, 23, 8573027803380789, 8573027803380789]
[89933078487369100867, 2, 10586170364261153, 10586170364261153]
[216160016996398787281624, 4807, 31306712477655029025, 31306712477655029025]
[3192257613243326676391, 71, 9135989654866544, 9135989654866544]
[539545078945548923149, 12, 10125043519884865, 10125043519884865]
[25133799397135130071040, 559, 462794532277370977, 462794532277370977]
[520289109171871757014107239, 11571875, 3188781451567231385364, 3188781451567231385364]
[6051991775084020830078125, 134603, 73158411119610066354, 73158411119610066354]
[3194258265368902264247, 71, 2009788115230454400, 2009788115230454400]
[158044395732602626024778, 3515, 5615485466620227423, 5615485466620227423]
[854244556281082484375, 19, 19120730463492908, -19120730463492908]
[764332029642699543025, 17, 9155051841594544, -9155051841594544]
[1393798702704050076269, 31, 71790475060702, 71790475060702]
[91721253900205931702701, 2040, 311736860995194421, 311736860995194421]
[32866728685239509431798, 731, 57743374240516331, 57743374240516331]
[224809168699294840276, 5, 2937906782740991, 2937906782740991]
[33571810729737729820702625, 746691, 347125600600564740562, -347125600600564740562]
[44961986470818069653, 1, 740312315649796, 740312315649796]
[75579038424118166111265, 1681, 816368324401668352, -816368324401668352]
[32461698214731602964539, 722, 321511707144172215, -321511707144172215]
[3461998415001306884177, 77, 17539203379444812, -17539203379444812]
[1933460002455430949731, 43, 126417639826895880, 126417639826895880]
[44962414294387635997, 1, 1168135885216140, 1168135885216140]
[9666667609553931092039, 215, 314524089177216, -314524089177216]
[14591621309043156427984555, 324539, 56557991060409986368, -56557991060409986368]
[134859483238195788670, 3, 24255237311470901, -24255237311470901]
[13712065144262766755349, 305, 1114934080471301036, -1114934080471301036]
[314757601713150243219, 7, 28878603633304220, 28878603633304220]
[1394266770041206730851, 31, 468139127631715284, 468139127631715284]
[629647593348949044973, 14, 190147129915166975, 190147129915166975]
[2382957831127500175802, 53, 11784726871923381, 11784726871923381]
[15062132605894549373198, 335, 115142796238721103, 115142796238721103]
[246231885554949767400681, 5476, 24101590990516263749, 24101590990516263749]
[359682818235479034491, 8, 7151032540324365, -7151032540324365]
[1573624012118998027903, 35, 19603428586667092, -19603428586667092]
[1843405140552651526375, 41, 5951945947687762, -5951945947687762]
[3911595618754188882275, 87, 32797035521645284, -32797035521645284]
[44961513484863353334, 1, 267326360933477, 267326360933477]
[5979659143540138570814, 133, 186595540683270167, -186595540683270167]
[314708975103074268481, 7, 19748006442670518, -19748006442670518]
[44957273593439278981, 1, 3972565063140876, -3972565063140876]
[44945065345418215783, 1, 16180813084204074, -16180813084204074]
[66665044960088282761149277543, 1482762736, 1815407862254968636771209, -1815407862254968636771209]
[3462049440596375589974, 77, 33486391689260985, 33486391689260985]
[629440442287662123833, 14, 17003931371754165, -17003931371754165]
[44961219006265435029, 1, 27152236984828, -27152236984828]
[23782619723137529126983, 529, 1879494710250977370, -1879494710250977370]
[5440494065031906390629, 121, 183279853113587932, 183279853113587932]
[65508366956825845429817, 1457, 168696112180301832, -168696112180301832]
[10929464496479929704339867, 243089, 119870944265036278406, -119870944265036278406]
[86427582914187330335247, 1922, 12067797545679370093, 12067797545679370093]
[89930836860874421615, 2, 8344543869581901, 8344543869581901]
[44960993637335120352, 1, 252521167299505, -252521167299505]
[587738256108116158739295, 13072, 4846324172526368591, 4846324172526368591]
[13533375628505381428800, 301, 40534796153051843, 40534796153051843]
[44961184426906672470, 1, 61731595747387, -61731595747387]
[9648792701242733099923229, 214600, 109275628113798611029, 109275628113798611029]
[584643137568738636061, 13, 146937508207177920, 146937508207177920]
[2652791458857591203997, 59, 77935505948432434, 77935505948432434]
[449407759149074336897, 10, 204702435949861673, -204702435949861673]
[5441166865737729435337, 121, 856080558936632640, 856080558936632640]
[168651513182592377234375, 3751, 1878842049800350768, 1878842049800350768]
[6204230920684172683541, 138, 421049189161256725, -421049189161256725]
[44942605414560484540, 1, 18640743941935317, -18640743941935317]
[44962452753761381751, 1, 1206595258961894, 1206595258961894]
[44961338490720535422, 1, 92332218115565, 92332218115565]
[134882362216402899956, 3, 1376259104359615, -1376259104359615]
[1258912654314797900769, 28, 2238123269855227, -2238123269855227]
[629249292634633847969, 14, 208153584400030029, -208153584400030029]
[37811960664499309916056, 841, 447354801225183681, -447354801225183681]
[269777599255527741889, 6, 10122304513222747, 10122304513222747]
[1935181743412969920754751, 43043, 85174987449737150100, -85174987449737150100]
[75520431699606244922454039, 1679623, 2488543123934974980128, 2488543123934974980128]
[102466574382934695933741, 2279, 105612292318920362, -105612292318920362]
[363489103491553379218697, 8084, 22389546219817094709, 22389546219817094709]
[12816848524920425661863, 285, 2893369747236002618, 2893369747236002618]
[539532693548703813575, 12, 2260353325224709, -2260353325224709]
[1123891598091397088623, 25, 139555871163407802, -139555871163407802]
[44959593427119382473, 1, 1652731383037384, -1652731383037384]
[19693468174809725699557, 438, 442357385665802191, 442357385665802191]
[5785955751872258151860055, 128686, 72828719215750142153, 72828719215750142153]
[323317665447155276866540, 7191, 1344321364375674853, 1344321364375674853]
[840486402831943862161769, 18693, 25828391058127774868, 25828391058127774868]
[494583516366894390996, 11, 9808623367772569, 9808623367772569]
[224827834566418406869, 5, 21603773906307584, 21603773906307584]
[764308596793277271617, 17, 32587901263865952, -32587901263865952]
[584519898380290600651, 13, 23698319759142510, 23698319759142510]
[315245476591267299819114754367, 7011236301, 11555386578333921373125410, 11555386578333921373125410]
[1753494447761480122013, 39, 5847579885747590, 5847579885747590]
[5621452760068826856371, 125, 1296990256024374246, 1296990256024374246]
[224822683937026075637, 5, 16453144513976352, 16453144513976352]
[9951251510932752705475503055, 221333071, 159177315540642405687792, -159177315540642405687792]
[1663549871844369912742, 37, 16236020219621967, -16236020219621967]
[2383301353521034526463, 53, 355307120406274042, 355307120406274042]
[44961196880782196190, 1, 49277720223667, -49277720223667]
[259067301236375458492365, 5762, 600871084515276331, 600871084515276331]
[75522762168459724610935, 1679, 32829868334161671032, 32829868334161671032]
[1303913170362639079789, 29, 37031766068903936, 37031766068903936]
[760159561998868185892091, 16907, 226802932226630208, -226802932226630208]
[1303473821994657031407, 29, 402316601913144446, -402316601913144446]
[159633607534373234439961, 3551, 23777574468858472246, -23777574468858472246]
[1034347768683870313223, 23, 239107038314656512, 239107038314656512]
[89927260925558961625, 2, 4768608554121911, 4768608554121911]
[1124004256966132087728, 25, 26896996428408697, -26896996428408697]
[20680756186771736568199, 460, 1417046139376566021, -1417046139376566021]
[44964315882234230625, 1, 3069723731810768, 3069723731810768]
[44962962174205025625, 1, 1716015702605768, 1716015702605768]
[3192262338823520484375, 71, 13861569848674528, 13861569848674528]
[166580686911624199457716, 3705, 730105627266112469, -730105627266112469]
[26484631588830843673245, 589, 2457601472918377472, 2457601472918377472]
[2652965036865864013787, 59, 251513514221242224, 251513514221242224]
[79805451885762807765522, 1775, 760045578987480653, -760045578987480653]
[44935923871274192757, 1, 25322287228227100, -25322287228227100]
[44961760233932128587, 1, 514075429708730, 514075429708730]
[44964103176830360061, 1, 2857018327940204, 2857018327940204]
[584497605799255207642, 13, 1405738723749501, 1405738723749501]
[5979784770976422870189, 133, 60968104398970792, -60968104398970792]
[604910470255109242114293, 13454, 1864438617685358215, 1864438617685358215]
[44962059756507666003, 1, 813598005246146, 813598005246146]
[89943477227477172425, 2, 20984910472332711, 20984910472332711]
[44962072023775802948, 1, 825865273383091, 825865273383091]
[584488158381078855121, 13, 8041679452603020, -8041679452603020]
[584505300912998122575, 13, 9100852466664434, 9100852466664434]
[269773415927606665711, 6, 5938976592146569, 5938976592146569]
[404682366959334449765, 9, 31151532812671052, 31151532812671052]
[899222891057606993133, 20, 2032112441404007, -2032112441404007]
[1393685079265516635828, 31, 113551648058379739, -113551648058379739]
[5575206477328712046729, 124, 11953674411984461, 11953674411984461]
[2517785185289941255023, 56, 44599586194256969, -44599586194256969]
[90960060422111313434607, 2023, 3459443460918063896, 3459443460918063896]
[1034611563690185546875, 23, 502902044629890164, 502902044629890164]
[44959496546585350625, 1, 1749611917069232, -1749611917069232]
[1303921104059673640625, 29, 44965463103464772, 44965463103464772]
[494569751907899241875, 11, 3955835627376552, -3955835627376552]
[209570234196974948828125, 4661, 5865852195169874648, 5865852195169874648]
[3282262613677978515625, 73, 91644107301866064, 91644107301866064]
[854238563055130859375, 19, 25113956415117908, -25113956415117908]
[468435237554539812922421875, 10418633, 514606443270820426394, 514606443270820426394]
[6968965850707179100397, 155, 27303860695977438, -27303860695977438]
[44961396870930302609, 1, 150712427882752, 150712427882752]
[6519351469430209710223, 145, 29223552641169042, -29223552641169042]
[404607101607058304150, 9, 44113819463474563, -44113819463474563]
[44986432356882986162, 1, 25186198380566305, 25186198380566305]
[63217342165945940539235, 1406, 1830067091538220293, 1830067091538220293]
[44956391949824003422, 1, 4854208678416435, -4854208678416435]
[44955250954572390289, 1, 5995203930029568, -5995203930029568]
[44951955305437050739, 1, 9290853065369118, -9290853065369118]
[54941597251426075302167, 1222, 1045554263881763087, -1045554263881763087]
[19108707554123699969743, 425, 177936760171530518, 177936760171530518]
[19648030357492250833449, 437, 34213773306644060, -34213773306644060]
[44991075336877071207, 1, 29829178374651350, 29829178374651350]
[559994942042996656972139, 12455, 2621138849017653204, 2621138849017653204]
[11641232415603627547855, 259, 3730339448499195108, -3730339448499195108]
[42670046127884673806245, 949, 1823523465877361952, 1823523465877361952]
[44960898330639338125, 1, 347827863081732, -347827863081732]
[325978128519237716604563, 7250, 9093870095172641313, 9093870095172641313]
[281010151342380880474923, 6250, 2362851740756368673, 2362851740756368673]
[1663575158228409506535, 37, 9050363819971826, 9050363819971826]
[1303762020173079133095, 29, 114118423491042758, -114118423491042758]
[44951945273150749625, 1, 9300885351670232, -9300885351670232]
[6024840080201522773375, 134, 33094962198512537, 33094962198512537]
[44960219399071701825, 1, 1026759430718032, -1026759430718032]
[1843415241088215985941, 41, 4148589616771804, 4148589616771804]
[71337761000111907277984, 1587, 15736653431433035075, -15736653431433035075]
[584411069150810451660, 13, 85130909721006481, -85130909721006481]
[1348884986854145136887, 30, 47602099072541177, 47602099072541177]
[8676585446901177995672609, 193027, 2149015336068602064530, -2149015336068602064530]
[2382943730852455386727, 53, 2315548172865694, -2315548172865694]
[44983361513216068623, 1, 22115354713648766, 22115354713648766]
[89925035604399436805, 2, 2543287394597091, 2543287394597091]
[6519388648163552188533, 145, 7955180701309268, 7955180701309268]
[1663935515289306640625, 37, 369407424717105916, 369407424717105916]
[88172199091970923068125, 1961, 3195375147677728548, 3195375147677728548]
[314877753075733309935, 7, 149029966216370936, 149029966216370936]
[331410671476740019758110, 7371, 1326042418682992163, 1326042418682992163]
[3686833169394973454241, 82, 10984397775025967, 10984397775025967]
[92572198947446821585745, 2059, 3006892909660899818, -3006892909660899818]
[44961323515706153892, 1, 77357203734035, 77357203734035]
[44960056409893654185, 1, 1189748608765672, -1189748608765672]
[24772061300234446884350, 551, 1585333100386456857, -1585333100386456857]
[44980602324549544289, 1, 19356166047124432, 19356166047124432]
[3011741194553888081974, 67, 662298065774048445, -662298065774048445]
[89923671428335230343, 2, 1179111330390629, 1179111330390629]
[10880760757404731024587, 242, 139187047145419193, 139187047145419193]
[18568973388810243643871, 413, 21274651255757070, -21274651255757070]
[126295189261076102449257, 2809, 951198157194929056, -951198157194929056]
[44957167001823751142, 1, 4079156678668715, -4079156678668715]
[44953889762648811373, 1, 7356395853608484, -7356395853608484]
[92475763756004638429589, 2057, 9519592034839216260, -9519592034839216260]
[584495364739096703134, 13, 835321434755007, -835321434755007]
[44961782717570972110, 1, 536559068552253, 536559068552253]
[2333534173852408435533903, 51901, 536979974342535746, 536979974342535746]
[27381650516982785048237, 609, 251606454811355324, 251606454811355324]
[2741851007821614444125, 61, 785007847033167152, -785007847033167152]
[27469507047679957308928, 611, 1814355165021223699, -1814355165021223699]
[2742554523991719447725, 61, 81491676928163552, -81491676928163552]
[168988171140268744125373, 3757, 68769322775152722624, 68769322775152722624]
[4026843928050380936147455079, 89562295, 11536034970450700963264, 11536034970450700963264]
[314732328077326409952, 7, 3604967809470953, 3604967809470953]
[944373456943748225290, 21, 187287615197408293, 187287615197408293]
[44953398526929243858, 1, 7847631573175999, -7847631573175999]
[44964642455921383857, 1, 3396297418964000, 3396297418964000]
[4203763799404358834002899, 93499, 67755169458920206744, -67755169458920206744]
[854282537490007820007, 19, 18860478461842724, 18860478461842724]
[18568885998842743178763, 413, 108664618756222178, -108664618756222178]
[12139546315376525710339, 270, 9852580872348949, 9852580872348949]
[2562715059516962494319, 57, 75971517675437530, -75971517675437530]
[1483954538609486087809, 33, 233415378906232528, 233415378906232528]
[48244403337599510324775, 1073, 986209526413818214, 986209526413818214]
[944210380156804517900, 21, 24210828253700903, 24210828253700903]
[2517882809704548837265, 56, 53024828413325273, 53024828413325273]
[89961151683457055925, 2, 38659366452216211, 38659366452216211]
[44963060638038681600, 1, 1814479536261743, 1814479536261743]
[854220740132626147710, 19, 42936878919829573, -42936878919829573]
[134884242973724472371, 3, 504498217212800, 504498217212800]
[44957998391525654050, 1, 3247766976765807, -3247766976765807]
[134886075622905684875, 3, 2337147398425304, 2337147398425304]
[4226461276383123007945, 94, 104137483895541387, 104137483895541387]
[1777142598188261570955689, 39527, 40578718863578731950, -40578718863578731950]
[9756194764688758692969, 217, 395651706266416000, -395651706266416000]
[441563222882877750977283, 9821, 1175639774514438314, -1175639774514438314]
[44959388261289609632, 1, 1857897212810225, -1857897212810225]
[108890331917498137742837248, 2421835, 1612327221429748459653, 1612327221429748459653]
[11015771298265750306146, 245, 265989432657441181, 265989432657441181]
[21941115316403692180255, 488, 27191054511290039, 27191054511290039]
[584535097969547493213, 13, 38897909016035072, 38897909016035072]
[269767655069483224667, 6, 178118468705525, 178118468705525]
[44961503195297964625, 1, 257036795544768, 257036795544768]
[2932827094480215324193055, 65231, 39953685056025498912, -39953685056025498912]
[3191633695314475949447, 71, 614781939195860400, -614781939195860400]
[44999399756425449517, 1, 38153597923029660, 38153597923029660]
[854289734811093840259, 19, 26057799547862976, 26057799547862976]
[584493596964637495597, 13, 2603095893962544, -2603095893962544]
[3552814097557936208791, 79, 875651036245040088, 875651036245040088]
[24773646391956942116637, 551, 241377891224570, -241377891224570]
[61562986408124514551875, 1369, 11040417134701767642, 11040417134701767642]
[4226351594305847903507, 94, 5544593379563051, -5544593379563051]
[134890171872270922937, 3, 6433396763663366, 6433396763663366]
[44961311854002369973, 1, 65695499950116, 65695499950116]
[64968360222849892872063, 1445, 640476186103821302, -640476186103821302]
[2892942421573467814059847, 64343, 959996946613200896, 959996946613200896]
[629552819756379075843, 14, 95373537345197845, 95373537345197845]
[34844762117033844949017, 775, 203655805530440158, -203655805530440158]
[89916372115202676087, 2, 6120201802163627, -6120201802163627]
[44938921541160600625, 1, 22324617341819232, -22324617341819232]
[7865827438035803289251, 175, 2390639702120185724, -2390639702120185724]
[45015190910127831250, 1, 53944751625411393, 53944751625411393]
[314697009296152843750, 7, 31713813364095249, -31713813364095249]
[44967434442525120174, 1, 6188284022700317, 6188284022700317]
[2383035672307873996322, 53, 89625907245743901, 89625907245743901]
[2337991128568093632067, 52, 6328325967799503, 6328325967799503]
[723585032726337099342375, 16093, 23698297557656583674, 23698297557656583674]
[44943570852965227290, 1, 17675305537192567, -17675305537192567]
[16591769807278087854733, 369, 1069974790694927500, 1069974790694927500]
[6416303251129155046746006, 142721, 610761858468817664891, -610761858468817664891]
[3641828509810628172479, 81, 32429028067835938, -32429028067835938]
[224789279412340024929, 5, 16951380172074356, -16951380172074356]
[1037213778271402465679333, 23069, 2790640910141998200, 2790640910141998200]
[89930987906473145159, 2, 8495589468305445, 8495589468305445]
[314696620463871761341, 7, 32102645645177658, -32102645645177658]
[193648211752978911874539, 4307, 124548308989550440, 124548308989550440]
[2427925892841610659685, 54, 18600282479987407, 18600282479987407]
[3282140581210366810605, 73, 30388360309838956, -30388360309838956]
[11015514014817897704603, 245, 8705984804839638, 8705984804839638]
[145359977876033720057973, 3233, 269045595396660292, 269045595396660292]
[38217469997394724025847, 850, 410762667667147397, 410762667667147397]
[89884383976824081381, 2, 38108340180758333, -38108340180758333]
[404835890327755314286, 9, 184674901233535573, 184674901233535573]
[44942947024656764457, 1, 18299133845655400, -18299133845655400]
[45473971371127456417137, 1012, 26809741276992478147, -26809741276992478147]
[179807641465727777733, 4, 37343168281901695, -37343168281901695]
[1168993683368217735831, 26, 1283247154819549, 1283247154819549]
[7238828890128954353598, 161, 68258610064756621, 68258610064756621]
[44995754601793002491, 1, 34508443290582634, 34508443290582634]
[44953784322493867788, 1, 7461836008552069, -7461836008552069]
[37823817101569286421612, 841, 11409082268751321875, 11409082268751321875]
[33876417420185976930672840, 753457, 51773339219172477191, 51773339219172477191]
[44999114992689773520, 1, 37868834187353663, 37868834187353663]
[44972565651651597300, 1, 11319493149177443, 11319493149177443]
[224913757734835513344, 5, 107526942323414059, 107526942323414059]
[44968139644897600704, 1, 6893486395180847, 6893486395180847]
[224808259842478894491, 5, 2029049966795206, 2029049966795206]
[3912164987338265067520, 87, 536571548554539961, 536571548554539961]
[44962095612942993408, 1, 849454440573551, 849454440573551]
[2472869803689533851776, 55, 1264971900759641, 1264971900759641]
[44962059653504501607, 1, 813495002081750, 813495002081750]
[8407713690532620050085, 187, 39341107332463174, -39341107332463174]
[34850784510659828372662, 775, 5818737820452983487, 5818737820452983487]
[121435109632087941527530, 2701, 5216242027094506227, -5216242027094506227]
